sequence,name,J-K,H-K,g-r,EBV_SFD,TEFF_SET,T_SIGMA,RV,SN_CA,SN_CH,SN_C2,class,mode,carbon_mode,MCMC_iter
1,CS30314-067.fits,0.695,0.1224,,0.0681,5268.128,250,-225.39,  NaN, NaN, NaN,GIANT, HALO, ,500
