sequence,name,J-K,H-K,g-r,EBV_SFD,TEFF_SET,T_SIGMA,RV,SN_CA,SN_CH,SN_C2,class,mode,carbon_mode,MCMC_iter
1,jy2183_coadd_spectrum.csv,0.5444,0.1347,0.815,0.0694,4923,250,-50,  NaN, NaN, NaN,GIANT, HALO, ,100
