sequence,name,J-K,H-K,g-r,EBV_SFD,TEFF_SET,T_SIGMA,RV,SN_CA,SN_CH,SN_C2,class,mode,carbon_mode,MCMC_iter
8,jy1051_coadd_spectrum.csv,0.9289,0.2561,1.704,0.0238,4117,250,-66.6,  NaN, NaN, NaN,DWARF, HALO, ,2541024
