wave,flux
3750.0,190.8602609567622
3750.55,249.11280375729757
3751.1000000000004,239.1205150729103
3751.6500000000005,221.6094199444027
3752.2000000000007,217.08689084145493
3752.750000000001,206.74535072529267
3753.300000000001,199.28944494167817
3753.8500000000013,195.80368217415844
3754.4000000000015,206.3227918484829
3754.9500000000016,232.45459514727597
3755.500000000002,255.4747960205214
3756.050000000002,268.5796597871794
3756.600000000002,253.15189401362568
3757.1500000000024,218.00620747568087
3757.7000000000025,169.41880203359693
3758.2500000000027,200.58539229974224
3758.800000000003,187.17030660912297
3759.350000000003,230.07869851944278
3759.9000000000033,213.86493013353822
3760.4500000000035,232.42647093958345
3761.0000000000036,253.36021495940622
3761.550000000004,253.64359459005954
3762.100000000004,260.68762475104313
3762.650000000004,202.70618063727676
3763.2000000000044,161.77899609615113
3763.7500000000045,224.37989112791035
3764.3000000000047,252.85188118908087
3764.850000000005,215.31963199648382
3765.400000000005,212.13959873254234
3765.9500000000053,204.89219664551769
3766.5000000000055,163.71807971387813
3767.0500000000056,199.70981021686282
3767.600000000006,270.394008436032
3768.150000000006,297.0331201553281
3768.700000000006,292.03491332433333
3769.2500000000064,260.37462565923374
3769.8000000000065,222.75802270129103
3770.3500000000067,265.30138757052055
3770.900000000007,252.97538894978425
3771.450000000007,219.21433597917405
3772.0000000000073,249.05204424349824
3772.5500000000075,222.99880460665264
3773.1000000000076,227.5436187306658
3773.650000000008,267.3851039675467
3774.200000000008,255.07190132369254
3774.750000000008,236.984303414638
3775.3000000000084,199.81372603393606
3775.8500000000085,195.9675611394673
3776.4000000000087,222.6142999274399
3776.950000000009,253.3213923316709
3777.500000000009,249.5762702367357
3778.0500000000093,230.02829789399271
3778.6000000000095,239.20716145816385
3779.1500000000096,235.13034232285943
3779.70000000001,223.6230982298287
3780.25000000001,217.61333770123554
3780.80000000001,251.575294338778
3781.3500000000104,245.9019109127579
3781.9000000000106,247.9943327944283
3782.4500000000107,232.4892866301547
3783.000000000011,219.36472500989152
3783.550000000011,224.2071681350809
3784.1000000000113,247.99272178618236
3784.6500000000115,243.7136662235378
3785.2000000000116,280.96398738667904
3785.750000000012,245.7997491593879
3786.300000000012,204.48868308645368
3786.850000000012,238.28080106167624
3787.4000000000124,242.9079493963435
3787.9500000000126,204.1475775151128
