wave,flux
3750.0,268.86152722731003
3750.55,301.16157947413654
3751.1000000000004,346.00640925444236
3751.6500000000005,360.60886497638256
3752.2000000000007,371.8963164044586
3752.750000000001,373.17779015444387
3753.300000000001,360.3166632154687
3753.8500000000013,311.3678644042655
3754.4000000000015,326.31954703906223
3754.9500000000016,321.35499482439144
3755.500000000002,317.3010581399682
3756.050000000002,309.53499054079373
3756.600000000002,369.3973150541617
3757.1500000000024,349.12189842683875
3757.7000000000025,353.76884534839746
3758.2500000000027,339.58463198026436
3758.800000000003,302.5174286552458
3759.350000000003,334.94303822610766
3759.9000000000033,365.88953988429216
3760.4500000000035,399.02019443295364
3761.0000000000036,415.51761195794506
3761.550000000004,416.42553282709684
3762.100000000004,424.51419671262784
3762.650000000004,360.716053852803
3763.2000000000044,416.2921916030547
3763.7500000000045,413.49629149986674
3764.3000000000047,389.65237659018186
3764.850000000005,388.5651516708316
3765.400000000005,396.3527388892221
3765.9500000000053,415.2079052180678
3766.5000000000055,398.52591317939624
3767.0500000000056,385.3761385915043
3767.600000000006,381.589716817951
3768.150000000006,372.0325781626708
3768.700000000006,397.1176644864564
3769.2500000000064,403.3916665031575
3769.8000000000065,413.4364167780117
3770.3500000000067,413.46911243974574
3770.900000000007,403.77017181002844
3771.450000000007,392.60302545318035
3772.0000000000073,368.01156366695943
3772.5500000000075,353.9444205514416
3773.1000000000076,322.2735245661724
3773.650000000008,331.89277139907
3774.200000000008,344.85287429611344
3774.750000000008,370.43432226575896
3775.3000000000084,369.29323434620545
3775.8500000000085,376.1602076637648
3776.4000000000087,410.4081747004527
3776.950000000009,418.5997417127031
3777.500000000009,423.8139472847178
3778.0500000000093,440.92375100521997
3778.6000000000095,394.05003934027843
3779.1500000000096,383.1234654501259
3779.70000000001,408.4103078872363
3780.25000000001,405.8187227545685
3780.80000000001,426.0439952614288
3781.3500000000104,459.924506277886
3781.9000000000106,497.48196774715086
3782.4500000000107,443.905963107218
3783.000000000011,424.9919960819357
3783.550000000011,476.1530990892911
3784.1000000000113,484.0424859605923
3784.6500000000115,459.2356426556429
3785.2000000000116,426.6549102833686
3785.750000000012,425.5616027381401
3786.300000000012,411.6235356304515
3786.850000000012,392.51527665573104
3787.4000000000124,398.1132354920546
3787.9500000000126,415.3243815647895
3788.5000000000127,406.9385608355077
3789.050000000013,408.9513034651351
3789.600000000013,389.33521923128603
3790.1500000000133,376.2666761411159
3790.7000000000135,412.80204167959323
3791.2500000000136,423.1511019473263
3791.800000000014,413.759133621331
3792.350000000014,412.6183336641179
3792.900000000014,375.86945771717797
3793.4500000000144,373.7815956053239
3794.0000000000146,368.91119721573
3794.5500000000147,353.6388351014436
3795.100000000015,375.4165903053546
3795.650000000015,345.25980632289907
3796.2000000000153,357.62143599844273
3796.7500000000155,390.25032021095967
3797.3000000000156,427.46473880449975
3797.850000000016,410.7111187122798
3798.400000000016,380.5160610626974
3798.950000000016,361.4394440661838
3799.5000000000164,364.91118950222193
3800.0500000000166,405.37133981699105
3800.6000000000167,398.01581525672395
3801.150000000017,435.485269631782
3801.700000000017,453.88570397700846
3802.2500000000173,443.9883900924148
3802.8000000000175,425.0853923721606
3803.3500000000176,420.2785500577638
3803.900000000018,403.37910154990954
3804.450000000018,403.7413165424212
3805.000000000018,412.4679715849102
3805.5500000000184,406.24799205021895
3806.1000000000186,394.24233506431045
3806.6500000000187,397.50619105067994
3807.200000000019,350.5750412273441
3807.750000000019,385.77371927261606
3808.3000000000193,364.82234957273863
3808.8500000000195,390.86062681376825
3809.4000000000196,371.72383758815613
3809.95000000002,345.119981747072
3810.50000000002,383.9360620693135
3811.05000000002,418.2394200034557
3811.6000000000204,416.75658250132625
3812.1500000000206,381.3479010981116
3812.7000000000207,411.37097956776597
3813.250000000021,396.1539204787326
3813.800000000021,371.1832249182973
