wave,flux
3750.0,649.7367100414101
3750.55,643.368421891704
3751.1000000000004,643.4909695202696
3751.6500000000005,630.540067050003
3752.2000000000007,634.8106959751115
3752.750000000001,696.4219243483112
3753.300000000001,691.5963679141306
3753.8500000000013,672.8648454787394
3754.4000000000015,687.8142604132713
3754.9500000000016,642.2177512216874
3755.500000000002,625.9177406140977
3756.050000000002,605.9661464591737
3756.600000000002,618.3161024611038
3757.1500000000024,654.9484347144542
3757.7000000000025,668.6669080416914
3758.2500000000027,587.8278384935211
3758.800000000003,598.1111812768527
3759.350000000003,617.1037674925705
3759.9000000000033,570.5391008267167
3760.4500000000035,563.935223837457
3761.0000000000036,597.8488382480109
3761.550000000004,597.21046957658
3762.100000000004,651.3892234722214
3762.650000000004,684.6544734782377
3763.2000000000044,696.5658620928898
3763.7500000000045,647.0929015202976
3764.3000000000047,684.1515310876079
3764.850000000005,662.4812981024932
3765.400000000005,659.3886892397081
3765.9500000000053,662.9904511325174
3766.5000000000055,600.4367169116438
3767.0500000000056,578.4372312346998
3767.600000000006,682.3677724404797
3768.150000000006,667.5014232421722
3768.700000000006,610.7912780485186
3769.2500000000064,610.052744042143
3769.8000000000065,599.2327024822512
3770.3500000000067,626.076505579417
3770.900000000007,585.4037421711198
3771.450000000007,550.2360879410458
3772.0000000000073,507.1542537653603
3772.5500000000075,514.405093086079
3773.1000000000076,496.1373132558698
3773.650000000008,495.46612185098473
3774.200000000008,529.9446737244728
3774.750000000008,542.2212778960103
3775.3000000000084,492.13108591268616
3775.8500000000085,488.48709170229347
3776.4000000000087,518.0746048742737
3776.950000000009,588.317228156888
3777.500000000009,651.7546951184693
3778.0500000000093,599.7754877157754
3778.6000000000095,592.0453632056824
3779.1500000000096,587.5206244682468
3779.70000000001,518.1692999164954
3780.25000000001,506.67932520997897
3780.80000000001,553.7431980323527
3781.3500000000104,578.7618114188554
3781.9000000000106,451.8218841830683
3782.4500000000107,478.4515356099373
3783.000000000011,549.047871819373
3783.550000000011,618.3576559490243
3784.1000000000113,616.7357831193551
3784.6500000000115,575.455510056416
3785.2000000000116,571.400910351842
3785.750000000012,573.0520706468773
3786.300000000012,589.1254817693556
