wave,flux
3750.0,1720.435797192551
3750.55,1775.3509725754543
3751.1000000000004,1922.4246573016287
3751.6500000000005,1985.5132675546074
3752.2000000000007,1950.391855367098
3752.750000000001,1912.3156723336397
3753.300000000001,1841.4938991677154
3753.8500000000013,1751.5801295153656
3754.4000000000015,1712.1116680858813
3754.9500000000016,1754.4224855407683
3755.500000000002,1843.3407979829985
3756.050000000002,1944.4341095035454
3756.600000000002,1988.4350546374912
3757.1500000000024,1970.6784408434564
3757.7000000000025,1984.252936790288
3758.2500000000027,1979.5135278511216
3758.800000000003,1993.5687517249105
3759.350000000003,2047.303417667959
3759.9000000000033,2042.418806151232
3760.4500000000035,2089.306424528293
3761.0000000000036,2130.83841156804
3761.550000000004,2096.5773422709176
3762.100000000004,2138.5483022338085
3762.650000000004,2082.827330871011
3763.2000000000044,2078.3474459701515
3763.7500000000045,2087.7354649479175
3764.3000000000047,2075.51361942197
3764.850000000005,2078.578766511243
3765.400000000005,2072.395652346365
3765.9500000000053,2108.998193285148
3766.5000000000055,2057.49476578118
3767.0500000000056,2026.0631107740783
3767.600000000006,1979.4453653423134
3768.150000000006,1958.3067259083787
3768.700000000006,1943.2615399827469
3769.2500000000064,1925.7528880255209
3769.8000000000065,1826.98547057016
3770.3500000000067,1731.6605050281044
3770.900000000007,1646.1512581025092
3771.450000000007,1655.4091783106765
3772.0000000000073,1747.2216134002301
3772.5500000000075,1682.9650646788787
3773.1000000000076,1690.575069004197
3773.650000000008,1827.37574143116
3774.200000000008,1919.3605272277196
3774.750000000008,1886.158982143363
3775.3000000000084,2035.2939937168499
3775.8500000000085,2074.9747263189815
3776.4000000000087,2020.6489872511738
3776.950000000009,2094.7344202229515
3777.500000000009,2104.653480209905
3778.0500000000093,1992.1655299911947
3778.6000000000095,2006.7587537821591
3779.1500000000096,2016.6903209430802
3779.70000000001,2032.0280363100346
3780.25000000001,2119.6109483807527
3780.80000000001,2194.0139373989023
3781.3500000000104,2162.354483148395
3781.9000000000106,2108.060607513651
3782.4500000000107,2131.00274188854
3783.000000000011,2109.238890024639
3783.550000000011,2135.632877710406
3784.1000000000113,2099.6419072431872
3784.6500000000115,2103.2559156751468
3785.2000000000116,2090.0347164283776
3785.750000000012,2077.957227730696
3786.300000000012,2169.6200783358463
3786.850000000012,2145.6487004498126
3787.4000000000124,2029.990747223515
3787.9500000000126,2038.964359625242
3788.5000000000127,2046.5187834844337
3789.050000000013,2030.0795546779214
3789.600000000013,2040.3841693944498
3790.1500000000133,1981.825493785983
3790.7000000000135,1961.2470966938024
3791.2500000000136,1923.9581700394315
3791.800000000014,1925.5611812832462
3792.350000000014,1936.8090221485845
3792.900000000014,1910.5254526376978
3793.4500000000144,1902.8080769376475
3794.0000000000146,1893.5601744128476
3794.5500000000147,1851.629740324684
3795.100000000015,1875.9686751562922
3795.650000000015,1848.2709005269762
3796.2000000000153,1725.1444756910646
3796.7500000000155,1631.3352878880073
3797.3000000000156,1588.612442872406
3797.850000000016,1619.790713443431
3798.400000000016,1615.4591550737118
3798.950000000016,1740.6878708930863
3799.5000000000164,1776.0378406455586
3800.0500000000166,1761.1476754873613
3800.6000000000167,1842.294744571382
3801.150000000017,1975.0788480484193
3801.700000000017,2029.9953263023044
3802.2500000000173,1957.9356279882904
3802.8000000000175,1956.4096730788851
3803.3500000000176,1923.3730763794615
3803.900000000018,1904.7501371712606
3804.450000000018,1878.18246724211
3805.000000000018,1781.7486283792782
3805.5500000000184,1876.817393548201
3806.1000000000186,1869.5924405898825
3806.6500000000187,1781.4096089801892
3807.200000000019,1806.6984539316027
3807.750000000019,1783.9928829770015
3808.3000000000193,1767.5559194184489
3808.8500000000195,1841.257442098725
3809.4000000000196,1811.7590825332873
3809.95000000002,1723.4124227387497
3810.50000000002,1760.7436379603391
3811.05000000002,1769.8683843384185
3811.6000000000204,1822.92668262317
3812.1500000000206,1925.2376499858717
3812.7000000000207,1934.5333617725687
3813.250000000021,1852.7540646048533
3813.800000000021,1798.8009939574824
3814.3500000000213,1755.8712027367883
3814.9000000000215,1734.3087533114458
3815.4500000000216,1701.4419913043334
3816.000000000022,1622.1806520095577
3816.550000000022,1621.0460035971141
3817.100000000022,1708.9777079298951
3817.6500000000224,1725.1501488638494
3818.2000000000226,1726.1260322665025
3818.7500000000227,1676.2742095285084
3819.300000000023,1572.4333913693692
3819.850000000023,1614.2853277459901
3820.4000000000233,1671.204392814909
3820.9500000000235,1686.7767416747085
3821.5000000000236,1751.4668705126387
3822.050000000024,1747.7365116962992
3822.600000000024,1713.5027156278913
3823.150000000024,1612.803630633191
3823.7000000000244,1564.2371408950896
3824.2500000000246,1544.753350438746
3824.8000000000247,1478.6053979846715
3825.350000000025,1542.6529000873534
3825.900000000025,1552.3734369747872
3826.4500000000253,1535.8857830177765
3827.0000000000255,1595.1872927773745
3827.5500000000256,1611.0313597723375
3828.100000000026,1552.6886417051192
3828.650000000026,1561.2733976418672
3829.200000000026,1572.683766474182
3829.7500000000264,1566.8088199230792
3830.3000000000266,1561.7653417849992
3830.8500000000267,1515.6612767968263
3831.400000000027,1477.4678541475075
3831.950000000027,1472.9146892647345
3832.5000000000273,1413.0576997608264
3833.0500000000275,1432.9263574560468
3833.6000000000276,1447.346031682658
3834.150000000028,1429.7408468095205
3834.700000000028,1412.8511447769597
3835.250000000028,1417.5838584304709
3835.8000000000284,1426.336625443225
3836.3500000000286,1526.9814755048053
3836.9000000000287,1540.7787974326998
3837.450000000029,1449.8907585161462
3838.000000000029,1430.24833314825
3838.5500000000293,1442.1706884681478
3839.1000000000295,1456.5798379726243
3839.6500000000296,1534.1400807474274
3840.20000000003,1514.432964465268
3840.75000000003,1474.7130496423797
3841.30000000003,1514.4633707562095
3841.8500000000304,1545.5043517485694
3842.4000000000306,1555.5180050588183
3842.9500000000307,1576.2220772454648
3843.500000000031,1577.6967079291953
3844.050000000031,1529.0976044872093
3844.6000000000313,1459.3061877723785
3845.1500000000315,1382.0454044643552
3845.7000000000317,1317.709347158992
3846.250000000032,1319.0950089029204
3846.800000000032,1290.6439563790645
3847.350000000032,1286.3560876317565
3847.9000000000324,1225.031481586661
3848.4500000000326,1217.7548411650323
3849.0000000000327,1173.0627735736068
3849.550000000033,1101.542484259281
3850.100000000033,1082.8047996975392
3850.6500000000333,1089.8690021326138
3851.2000000000335,1170.2662773653612
3851.7500000000337,1267.8948803773615
3852.300000000034,1344.6325666623052
3852.850000000034,1240.4985031920226
3853.400000000034,1136.2509693880033
3853.9500000000344,1128.279614115835
3854.5000000000346,1217.53538294063
3855.0500000000347,1294.9356508162946
3855.600000000035,1435.9483059653755
3856.150000000035,1419.2444965932941
3856.7000000000353,1272.6549879987947
3857.2500000000355,1290.4892878961184
3857.8000000000357,1248.3904261303771
3858.350000000036,1202.2767543519492
3858.900000000036,1122.5089568073518
3859.450000000036,1090.4340210623911
3860.0000000000364,1079.0028618506808
3860.5500000000366,1053.8033918126198
3861.1000000000367,1100.0997473014886
3861.650000000037,1254.3636459022086
3862.200000000037,1443.7544963911323
3862.7500000000373,1591.2818171713739
3863.3000000000375,1701.9639326834354
3863.8500000000377,1665.368966904242
3864.400000000038,1522.0162799080763
3864.950000000038,1474.4299125770142
3865.500000000038,1407.689644961242
3866.0500000000384,1357.6799547227604
3866.6000000000386,1307.9127079942177
3867.1500000000387,1220.5061796850664
3867.700000000039,1192.836762411623
3868.250000000039,1160.4086599457514
3868.8000000000393,1105.5401437659725
3869.3500000000395,1004.2601578767703
3869.9000000000397,949.3754077915403
3870.45000000004,882.5141609147736
3871.00000000004,879.9978536819617
3871.55000000004,934.4940724029236
3872.1000000000404,1061.0879186126904
3872.6500000000406,1312.7726223853513
3873.2000000000407,1534.8703954891935
3873.750000000041,1621.7765787660187
3874.300000000041,1707.2865256192113
3874.8500000000413,1798.1448249286223
3875.4000000000415,1842.6882987807348
3875.9500000000417,1834.596966820569
3876.500000000042,1753.0402424394597
3877.050000000042,1640.7752020439489
3877.600000000042,1588.730571997948
3878.1500000000424,1625.6404522925855
3878.7000000000426,1534.9758475098893
3879.2500000000427,1395.0572292622242
3879.800000000043,1349.221550225612
3880.350000000043,1175.7891785643267
3880.9000000000433,1016.2023618335272
3881.4500000000435,914.5060957032563
3882.0000000000437,890.7354753946809
3882.550000000044,1114.1861788600104
3883.100000000044,1500.392970995219
3883.650000000044,2002.8151041360256
3884.2000000000444,2442.770105894924
3884.7500000000446,2652.413055216686
3885.3000000000447,2741.314252860288
3885.850000000045,2742.745613569717
3886.400000000045,2629.554550530746
3886.9500000000453,2586.0705235545515
3887.5000000000455,2481.304389008291
3888.0500000000457,2264.1180028123295
3888.600000000046,2086.0871301568664
3889.150000000046,1886.0945540720832
3889.700000000046,1810.7871391233498
3890.2500000000464,2066.810143588522
3890.8000000000466,2325.2500146166476
3891.3500000000467,2433.41663212588
3891.900000000047,2547.756523845219
3892.450000000047,2556.146512625938
3893.0000000000473,2499.3004580122124
3893.5500000000475,2612.70601176595
3894.1000000000477,2580.82352098085
3894.650000000048,2560.0648961753855
3895.200000000048,2466.640321009448
3895.750000000048,2427.96817992808
3896.3000000000484,2584.57576362538
3896.8500000000486,2619.2160959548382
3897.4000000000487,2565.092217320108
3897.950000000049,2574.2789842024326
3898.500000000049,2650.5067471967504
3899.0500000000493,2745.7140183971173
3899.6000000000495,2830.914074995854
3900.1500000000497,2603.1702527602683
3900.70000000005,2475.401792019428
3901.25000000005,2231.4244524550027
3901.80000000005,2117.725509329826
3902.3500000000504,2149.3139875008874
3902.9000000000506,2553.131166770703
3903.4500000000507,2857.8838848250716
3904.000000000051,2997.731122184502
3904.550000000051,2839.1559849854007
3905.1000000000513,2681.0377567463765
3905.6500000000515,2590.655947938792
3906.2000000000517,2654.133408859967
3906.750000000052,2762.9039664040247
3907.300000000052,2776.6954680966915
3907.850000000052,2801.252216439345
3908.4000000000524,2789.623331689767
3908.9500000000526,2762.6352183005465
3909.5000000000528,2649.2229309417744
3910.050000000053,2475.6420685743205
3910.600000000053,2403.089604486632
3911.1500000000533,2651.5027595242695
3911.7000000000535,3039.017067300868
3912.2500000000537,3177.9968714882343
3912.800000000054,3101.1439527627467
3913.350000000054,2956.4502447109417
3913.900000000054,2720.6033751691193
3914.4500000000544,2538.9168049573213
3915.0000000000546,2558.194599908137
3915.5500000000548,2769.942077999594
3916.100000000055,2874.726163814752
3916.650000000055,3144.702721045877
3917.2000000000553,3319.028942216419
3917.7500000000555,3226.3764085235357
3918.3000000000557,3185.4196927476382
3918.850000000056,3058.5193050349244
3919.400000000056,2779.325657296682
3919.950000000056,2433.1716968717683
3920.5000000000564,2111.6229874557994
3921.0500000000566,2123.3549814560865
3921.6000000000568,2353.998452382095
3922.150000000057,2780.314508660065
3922.700000000057,3165.2009009400463
3923.2500000000573,3285.9612181120383
3923.8000000000575,3413.6170768148577
3924.3500000000577,3365.8046141256827
3924.900000000058,3406.1527420660877
3925.450000000058,3454.0319739834567
3926.000000000058,3334.1387407429615
3926.5500000000584,3149.9158702109307
3927.1000000000586,2837.2437148696536
3927.6500000000588,2637.6564593421194
3928.200000000059,2636.799192365705
3928.750000000059,2823.155412760179
3929.3000000000593,2976.901938545321
3929.8500000000595,3008.9552052694116
3930.4000000000597,2803.922728544802
3930.95000000006,2633.665049699305
3931.50000000006,2377.5180655776267
3932.05000000006,1941.9909882793067
3932.6000000000604,1520.342025331799
3933.1500000000606,1296.1208672635098
3933.7000000000608,1259.4468658076319
3934.250000000061,1376.5500807702658
3934.800000000061,1690.4852266874252
3935.3500000000613,2025.1168933946497
3935.9000000000615,2486.5686569586333
3936.4500000000617,2920.6371219451644
3937.000000000062,3226.172438810161
3937.550000000062,3384.5601973753546
3938.100000000062,3476.798221394601
3938.6500000000624,3501.7452106772944
3939.2000000000626,3491.816471213202
3939.7500000000628,3496.143967203803
3940.300000000063,3565.5520073674797
3940.850000000063,3582.1152335507118
3941.4000000000633,3546.222727677529
3941.9500000000635,3400.691533246064
3942.5000000000637,3238.24667603583
3943.050000000064,2935.2964521148615
3943.600000000064,2665.8665848172986
3944.150000000064,2669.621729213706
3944.7000000000644,2929.870899697445
3945.2500000000646,3071.209789007822
3945.8000000000648,3087.2188150426255
3946.350000000065,3180.202487946647
3946.900000000065,3274.733864613572
3947.4500000000653,3458.209683885737
3948.0000000000655,3551.1803812221624
3948.5500000000657,3677.8444760604493
3949.100000000066,3795.4070313991324
3949.650000000066,3713.75081469817
3950.200000000066,3712.1801561508673
3950.7500000000664,3610.362756797337
3951.3000000000666,3377.784730436349
3951.8500000000668,3189.286299116654
3952.400000000067,3086.333023981094
3952.950000000067,3079.133358872228
3953.5000000000673,3366.949375878061
3954.0500000000675,3716.177610722187
3954.6000000000677,3851.7217991338903
3955.150000000068,3826.1349965778018
3955.700000000068,3841.6764596177727
3956.250000000068,3904.3217010254807
3956.8000000000684,3938.4406796341864
3957.3500000000686,3964.6239916050545
3957.9000000000688,3917.511775718311
3958.450000000069,3816.6199084829973
3959.000000000069,3772.3716472511906
3959.5500000000693,3803.2504562792383
3960.1000000000695,3658.2747422783627
3960.6500000000697,3441.8611670954024
3961.20000000007,3219.5832646652425
3961.75000000007,3019.3529662973388
3962.30000000007,2834.0551236669867
3962.8500000000704,2976.5268168829307
3963.4000000000706,3243.9982112362018
3963.9500000000708,3540.5461598112392
3964.500000000071,3645.9385168053245
3965.050000000071,3635.0111383275284
3965.6000000000713,3616.618632226329
3966.1500000000715,3441.834742499485
3966.7000000000717,3010.5957781101583
3967.250000000072,2521.3807401581444
3967.800000000072,2027.0598290380424
3968.350000000072,1704.3051160297127
3968.9000000000724,1730.5528389977494
3969.4500000000726,1992.3812437652025
3970.0000000000728,2344.4665469175325
3970.550000000073,2547.137432942862
3971.100000000073,2745.1185772898425
3971.6500000000733,2834.818496820638
3972.2000000000735,2918.560766732833
3972.7500000000737,3077.3966860348587
3973.300000000074,3204.5173191357217
3973.850000000074,3321.456553753279
3974.400000000074,3513.881519580807
3974.9500000000744,3674.7172156685615
3975.5000000000746,3789.094112043928
3976.0500000000748,3911.101237802359
3976.600000000075,3901.6230721277043
3977.150000000075,3992.4391322894517
3977.7000000000753,4050.971625235812
3978.2500000000755,4078.941696367624
3978.8000000000757,4097.812207536751
3979.350000000076,4105.290278737701
3979.900000000076,4160.071715797352
3980.450000000076,4174.875154091826
3981.0000000000764,4132.007327392501
3981.5500000000766,3793.8464157623694
3982.1000000000768,3578.160180612339
3982.650000000077,3549.8736207396873
3983.200000000077,3684.4124912672196
3983.7500000000773,3873.555189660079
3984.3000000000775,4131.246559260258
3984.8500000000777,4042.473848520073
3985.400000000078,3944.87433983803
3985.950000000078,3641.2105428192676
3986.500000000078,3562.52638985219
3987.0500000000784,3699.7689417316865
3987.6000000000786,3914.9606946288386
3988.1500000000788,4193.593629731198
3988.700000000079,4310.811495726654
3989.250000000079,4243.933049866759
3989.8000000000793,4276.566927679685
3990.3500000000795,4278.765919173622
3990.9000000000797,4286.668324398554
3991.45000000008,4256.47672432545
3992.00000000008,4180.943625650405
3992.55000000008,4095.281682732514
3993.1000000000804,3870.2875615930398
3993.6500000000806,3787.2912019523255
3994.2000000000808,3741.713980348027
3994.750000000081,3834.133135667165
3995.300000000081,4066.4554586082654
3995.8500000000813,4319.113427909344
3996.4000000000815,4299.226699714435
3996.9500000000817,4180.272278250565
3997.500000000082,4164.704635059153
3998.050000000082,4187.144875584067
3998.600000000082,4119.125136720491
3999.1500000000824,3871.0911690025023
3999.7000000000826,3539.006841016229
4000.2500000000828,3377.9196097775234
4000.800000000083,3343.31253249715
4001.350000000083,3406.6053698269616
4001.9000000000833,3753.7226769326226
4002.4500000000835,4083.320685406148
4003.0000000000837,4188.244533553452
4003.550000000084,4304.037810326387
4004.100000000084,4311.119754951566
4004.650000000084,4107.705378815232
4005.2000000000844,3815.9953219637096
4005.7500000000846,3683.3484704208367
4006.3000000000848,3662.785673207911
4006.850000000085,3680.463822730932
4007.400000000085,3934.8066831333404
4007.9500000000853,4154.0896466004415
4008.5000000000855,4318.068783275876
4009.0500000000857,4370.988826012856
4009.600000000086,4261.108506301647
4010.150000000086,4328.982050931103
4010.700000000086,4382.319356078968
4011.2500000000864,4360.878749447833
4011.8000000000866,4403.029510735394
4012.3500000000868,4443.751113028169
4012.900000000087,4423.926508650622
4013.450000000087,4306.526828776719
4014.0000000000873,4224.532501463356
4014.5500000000875,3993.60304915603
4015.1000000000877,3752.4709882533602
4015.650000000088,3383.4661709916854
4016.200000000088,3117.571982146951
4016.750000000088,3042.969111252396
4017.3000000000884,3005.8472927449166
4017.8500000000886,3355.930934526056
4018.4000000000888,3684.7281385150145
4018.950000000089,3737.314129241825
4019.500000000089,3756.5075015476004
4020.0500000000893,3921.054545414864
4020.6000000000895,4025.8443140039117
