wave,flux
3750.0,391.4841098689347
3750.55,380.74305240592446
3751.1000000000004,343.133020156825
3751.6500000000005,394.3789001905656
3752.2000000000007,451.3743448043246
3752.750000000001,430.2863465534628
3753.300000000001,430.29976734045516
3753.8500000000013,411.04337269211294
3754.4000000000015,383.9832248747065
3754.9500000000016,405.48113792471213
3755.500000000002,395.17083792682007
3756.050000000002,405.36118100222006
3756.600000000002,424.676681408259
3757.1500000000024,420.5497853480907
3757.7000000000025,455.14489739433805
3758.2500000000027,409.1267137282637
3758.800000000003,368.93170766628003
3759.350000000003,429.423665058394
3759.9000000000033,464.9350842485097
3760.4500000000035,446.7835983308949
3761.0000000000036,440.3257705402308
3761.550000000004,396.6653537554746
3762.100000000004,432.44916950884834
3762.650000000004,474.9475863553884
3763.2000000000044,436.279713888351
3763.7500000000045,397.90200554389264
3764.3000000000047,430.23812824379996
3764.850000000005,431.390104858838
3765.400000000005,410.0946051919935
3765.9500000000053,439.6344850128904
3766.5000000000055,426.3826478108174
3767.0500000000056,421.4792384999498
3767.600000000006,447.58629393719445
3768.150000000006,476.0648533146424
3768.700000000006,481.2975906084794
3769.2500000000064,411.46937868755083
3769.8000000000065,377.27107418206936
3770.3500000000067,381.8605753234902
3770.900000000007,371.52207993215393
3771.450000000007,353.77592242223113
3772.0000000000073,316.14821411963777
3772.5500000000075,371.66056850318023
3773.1000000000076,369.9176309435764
3773.650000000008,366.4330227087549
3774.200000000008,396.75536981669086
3774.750000000008,408.9015363147691
3775.3000000000084,375.18325697133224
3775.8500000000085,427.0209025929294
3776.4000000000087,414.87943776346697
3776.950000000009,413.00878541052174
3777.500000000009,510.10688788652874
3778.0500000000093,511.0354602130201
3778.6000000000095,435.97526824770773
3779.1500000000096,420.4581843914848
3779.70000000001,460.66974153637943
3780.25000000001,463.1279731122079
3780.80000000001,466.54172025189246
3781.3500000000104,494.4534975985247
3781.9000000000106,455.1367236765369
3782.4500000000107,459.4672330266261
3783.000000000011,473.6639380613976
3783.550000000011,483.7398345577455
3784.1000000000113,444.396906607082
3784.6500000000115,485.49245694417647
3785.2000000000116,523.5389716714875
3785.750000000012,492.3001875033434
3786.300000000012,445.60390165342324
3786.850000000012,461.8510189293089
3787.4000000000124,455.9953270114088
3787.9500000000126,435.0055793838818
3788.5000000000127,417.52514755144136
3789.050000000013,438.8932350089822
3789.600000000013,434.23501723295965
3790.1500000000133,423.1926490064118
3790.7000000000135,428.10615443835775
3791.2500000000136,449.05492978833956
3791.800000000014,441.86369827265696
3792.350000000014,466.9855036526403
3792.900000000014,435.5598580859516
3793.4500000000144,440.07415725005177
3794.0000000000146,435.77126946646604
3794.5500000000147,416.1385896247654
3795.100000000015,414.8108445933858
3795.650000000015,405.3525329051116
3796.2000000000153,375.7348507180597
3796.7500000000155,374.8968794686466
