wave,flux
3750.0,680.4096760212116
3750.55,750.7271749947037
3751.1000000000004,832.7369276941489
3751.6500000000005,824.1919294036621
3752.2000000000007,830.6023460078176
3752.750000000001,756.9966880240644
3753.300000000001,715.1246501720718
3753.8500000000013,698.2534198054335
3754.4000000000015,740.7364424899029
3754.9500000000016,796.1726430406958
3755.500000000002,855.2439307497496
3756.050000000002,882.3786898317751
3756.600000000002,842.7489498084065
3757.1500000000024,821.672200910695
3757.7000000000025,802.0793898654408
3758.2500000000027,862.2400188474943
3758.800000000003,819.3917836411545
3759.350000000003,831.6359698881829
3759.9000000000033,887.0167285653587
3760.4500000000035,908.732362417082
3761.0000000000036,936.052793912517
3761.550000000004,927.0625486214881
3762.100000000004,929.3976159513834
3762.650000000004,979.9803627492765
3763.2000000000044,942.9951867869993
3763.7500000000045,914.0358759456692
3764.3000000000047,954.5771691139489
3764.850000000005,958.2836933634419
3765.400000000005,975.4107183696252
3765.9500000000053,957.25697598735
3766.5000000000055,909.5887821720028
3767.0500000000056,890.6349454354045
3767.600000000006,933.0828157886106
3768.150000000006,924.1001942275307
3768.700000000006,871.4194504790227
3769.2500000000064,827.8057353588322
3769.8000000000065,793.8425838249733
3770.3500000000067,783.9957795017451
3770.900000000007,777.0575555280294
3771.450000000007,849.4921063704281
3772.0000000000073,864.2679314584791
3772.5500000000075,839.7137766349554
3773.1000000000076,862.8205031482287
3773.650000000008,818.8582569852913
3774.200000000008,832.3647268746469
3774.750000000008,896.5019718518209
3775.3000000000084,930.4516798733871
3775.8500000000085,898.2540187725572
3776.4000000000087,956.1522287201728
3776.950000000009,1014.5373368449139
3777.500000000009,962.0344590593145
3778.0500000000093,942.1679785649927
3778.6000000000095,1030.8878072221282
3779.1500000000096,1077.1788891564336
3779.70000000001,1099.3543985614547
3780.25000000001,995.6664134235778
3780.80000000001,988.1894157781118
3781.3500000000104,1019.8064695196788
3781.9000000000106,1015.5166260449558
3782.4500000000107,1063.848845315481
3783.000000000011,1031.8959137105278
3783.550000000011,997.7365996468227
3784.1000000000113,1007.1184322811557
3784.6500000000115,976.4471724157934
3785.2000000000116,1018.6202169527176
3785.750000000012,965.4892407847715
3786.300000000012,915.1005193245999
3786.850000000012,970.8857339674287
3787.4000000000124,938.4206177558166
3787.9500000000126,963.686294183208
3788.5000000000127,999.1211610850607
3789.050000000013,1027.292734440009
3789.600000000013,974.0767999193234
3790.1500000000133,907.3862354807736
3790.7000000000135,908.5033644954596
3791.2500000000136,934.3547273569818
3791.800000000014,969.6877105434714
3792.350000000014,952.907064649683
3792.900000000014,940.5238802836345
3793.4500000000144,936.2386135202229
3794.0000000000146,951.0216944367722
3794.5500000000147,881.3116701521673
3795.100000000015,859.2354608260973
3795.650000000015,901.2931849225557
3796.2000000000153,894.1899897361832
3796.7500000000155,813.3796718576825
3797.3000000000156,792.4276897702949
3797.850000000016,806.485918146543
3798.400000000016,847.0619316447039
3798.950000000016,933.7000387680035
3799.5000000000164,950.6265587638292
3800.0500000000166,925.3565851073263
3800.6000000000167,1015.3874269632772
3801.150000000017,1048.7115209803414
3801.700000000017,966.4838881000976
3802.2500000000173,961.0753543946417
3802.8000000000175,1005.2881489867206
3803.3500000000176,1024.9025482389957
3803.900000000018,992.4332548013867
3804.450000000018,975.5094343017347
3805.000000000018,1002.4516280698335
3805.5500000000184,986.3407427044081
3806.1000000000186,927.5590693543252
3806.6500000000187,922.8947216178212
3807.200000000019,1044.9410781891124
3807.750000000019,989.6908836586492
3808.3000000000193,954.96037869775
3808.8500000000195,1043.6469049611915
3809.4000000000196,1040.3249150845118
3809.95000000002,1006.5377664751627
3810.50000000002,1019.8708704563553
3811.05000000002,998.5120461795691
3811.6000000000204,1006.4278118555598
3812.1500000000206,1018.8158160341804
3812.7000000000207,1004.81071155763
3813.250000000021,959.0094587166345
3813.800000000021,887.334613236389
3814.3500000000213,873.1967244115956
3814.9000000000215,936.5130462432339
3815.4500000000216,945.6550051603035
3816.000000000022,959.620225444183
3816.550000000022,955.8170105857319
3817.100000000022,919.8727617547698
3817.6500000000224,970.8759143955183
3818.2000000000226,905.256825900262
3818.7500000000227,952.9033675459856
3819.300000000023,968.6369359949929
3819.850000000023,898.2761633350947
3820.4000000000233,952.5236089769237
3820.9500000000235,955.3985719676016
3821.5000000000236,972.4295141771356
3822.050000000024,989.7544030466593
3822.600000000024,998.0129560225461
3823.150000000024,963.5946345534744
3823.7000000000244,922.5859397416127
3824.2500000000246,883.7338189286285
3824.8000000000247,849.8236378893235
3825.350000000025,872.2108934007589
3825.900000000025,919.318445278227
3826.4500000000253,911.9794778701423
3827.0000000000255,895.5060461687393
3827.5500000000256,903.149757472838
3828.100000000026,865.7684859672547
3828.650000000026,900.909651528326
3829.200000000026,969.6591686329348
3829.7500000000264,964.8980490320607
3830.3000000000266,873.3234612735407
3830.8500000000267,810.853019648524
3831.400000000027,791.9052900722288
3831.950000000027,787.3441767731362
3832.5000000000273,800.0204427294466
3833.0500000000275,809.9173969099554
3833.6000000000276,783.1543780359829
3834.150000000028,794.9173014195674
3834.700000000028,834.2664558827543
3835.250000000028,821.5799646946792
3835.8000000000284,828.1010019850121
3836.3500000000286,867.6223349604386
3836.9000000000287,872.4979756527177
3837.450000000029,827.1989070131901
3838.000000000029,844.9143853728917
3838.5500000000293,828.0879883912462
3839.1000000000295,870.8831196617148
3839.6500000000296,895.0449381733569
3840.20000000003,821.6655227756864
3840.75000000003,839.3366164489335
3841.30000000003,912.352658251973
3841.8500000000304,920.8435935939436
3842.4000000000306,965.3996576605924
3842.9500000000307,973.2264009062401
3843.500000000031,969.6088001888495
3844.050000000031,930.0698788536517
3844.6000000000313,945.5680575794356
3845.1500000000315,925.406031293204
3845.7000000000317,919.124235901102
3846.250000000032,907.9783539708811
3846.800000000032,867.8730127663039
3847.350000000032,815.4000597689683
3847.9000000000324,813.6798808835739
3848.4500000000326,726.851399304903
3849.0000000000327,760.446908308326
3849.550000000033,731.8233428203908
3850.100000000033,789.777095234955
3850.6500000000333,782.5286376149195
3851.2000000000335,859.2283664002591
3851.7500000000337,856.7311142028394
3852.300000000034,816.2914052059845
3852.850000000034,822.3218252245154
3853.400000000034,856.99105989808
3853.9500000000344,861.7902085257904
3854.5000000000346,857.7284177566258
3855.0500000000347,909.2009343800859
3855.600000000035,944.8198545083027
3856.150000000035,909.3693785114898
3856.7000000000353,835.5793587025435
3857.2500000000355,867.3398937191753
3857.8000000000357,922.5945480963863
3858.350000000036,827.9268823495238
3858.900000000036,782.8036086878578
3859.450000000036,746.5581758007185
3860.0000000000364,731.5288654026588
3860.5500000000366,824.8916752142516
3861.1000000000367,854.3652339022829
3861.650000000037,936.5257158211075
3862.200000000037,1023.5254565698835
3862.7500000000373,970.5260585291044
3863.3000000000375,1051.8458541722596
3863.8500000000377,993.010123116845
3864.400000000038,908.9244301561944
3864.950000000038,937.5904295734756
3865.500000000038,997.6522932032515
3866.0500000000384,963.4741994641945
3866.6000000000386,854.8268706947479
3867.1500000000387,849.8257609922607
3867.700000000039,894.9006097835697
3868.250000000039,828.8218028018243
3868.8000000000393,787.5311396728982
3869.3500000000395,726.3276923525877
3869.9000000000397,646.2699396582086
3870.45000000004,644.5875010090359
3871.00000000004,544.4662850479345
3871.55000000004,596.5462441342619
3872.1000000000404,745.422087757049
3872.6500000000406,806.8978495314997
3873.2000000000407,887.4032677732006
3873.750000000041,960.1967944309279
3874.300000000041,929.4854996060305
3874.8500000000413,933.9452907524953
3875.4000000000415,995.5968117400193
3875.9500000000417,960.3296901417294
3876.500000000042,851.2257592002935
3877.050000000042,813.9584030936624
3877.600000000042,821.281494110998
3878.1500000000424,866.1731490217921
3878.7000000000426,823.5914388818878
3879.2500000000427,777.7546849064819
3879.800000000043,801.925178753719
3880.350000000043,729.2164818719648
3880.9000000000433,667.1153448766928
3881.4500000000435,648.6095244595293
3882.0000000000437,706.8567675734166
3882.550000000044,820.7067879785104
3883.100000000044,958.9226408024988
3883.650000000044,1114.758009931617
3884.2000000000444,1189.7139453895452
3884.7500000000446,1207.9325255192987
3885.3000000000447,1177.8376654680042
3885.850000000045,1140.0114128652635
3886.400000000045,1114.1910895519443
3886.9500000000453,1048.7675295756203
3887.5000000000455,986.8104054446115
3888.0500000000457,904.4200810556481
3888.600000000046,836.7963829636935
3889.150000000046,789.5716363090778
3889.700000000046,923.7200170136502
3890.2500000000464,1097.8898168225508
3890.8000000000466,1085.1777658461624
3891.3500000000467,1058.2996362730564
3891.900000000047,1157.4795186365768
3892.450000000047,1241.612409583397
3893.0000000000473,1174.8528616368985
3893.5500000000475,1112.8710514089335
3894.1000000000477,1055.8221740938757
3894.650000000048,1099.103465116227
3895.200000000048,1087.9375482809792
3895.750000000048,1091.3408371475675
3896.3000000000484,1118.8765462255706
3896.8500000000486,1164.3994183689001
3897.4000000000487,1110.8345889799793
3897.950000000049,1120.2725102214035
3898.500000000049,1174.696584410623
3899.0500000000493,1276.4721582468192
3899.6000000000495,1186.7146358499988
3900.1500000000497,1074.4582463936706
3900.70000000005,995.1615031085597
3901.25000000005,960.7750340227789
3901.80000000005,1010.95246462715
3902.3500000000504,1098.2135761170541
3902.9000000000506,1238.326416353041
3903.4500000000507,1294.3927653845699
3904.000000000051,1236.0620366899134
3904.550000000051,1194.0374700992766
3905.1000000000513,1162.5092664040783
3905.6500000000515,1179.2503294499404
3906.2000000000517,1169.9439365547285
3906.750000000052,1114.890861899225
3907.300000000052,1242.3972151400103
3907.850000000052,1264.3008452155889
3908.4000000000524,1131.923011129609
3908.9500000000526,1087.8433875766386
3909.5000000000528,1168.1760031788845
3910.050000000053,1187.194923836633
3910.600000000053,1186.9681619101739
3911.1500000000533,1318.4349369187266
3911.7000000000535,1364.948099077763
3912.2500000000537,1337.4005069438658
3912.800000000054,1329.7904918643844
3913.350000000054,1317.1418362157713
3913.900000000054,1241.7305279928194
3914.4500000000544,1214.9705486593116
3915.0000000000546,1208.193299546269
3915.5500000000548,1211.1441788737097
3916.100000000055,1313.0752176669644
3916.650000000055,1372.5434446276236
3917.2000000000553,1404.523391484123
3917.7500000000555,1340.0629279767631
3918.3000000000557,1307.5338469478684
3918.850000000056,1220.3896265249646
3919.400000000056,1067.9195636724505
3919.950000000056,979.4621163581285
3920.5000000000564,995.8701470202444
3921.0500000000566,1144.409301611388
3921.6000000000568,1294.3979291294206
3922.150000000057,1416.374761340779
3922.700000000057,1480.6583446411637
3923.2500000000573,1458.9835430083785
3923.8000000000575,1449.4857034403653
3924.3500000000577,1455.9264130060053
3924.900000000058,1455.1632629797264
3925.450000000058,1458.50196229419
3926.000000000058,1358.8007741307972
3926.5500000000584,1294.0182794730604
3927.1000000000586,1236.820416978402
3927.6500000000588,1175.4092430884575
3928.200000000059,1183.2646685143573
3928.750000000059,1160.611958987274
3929.3000000000593,1126.1754412790049
3929.8500000000595,1037.596284158241
3930.4000000000597,941.4903041980883
3930.95000000006,850.8856228202906
3931.50000000006,695.8473054626685
3932.05000000006,488.2778467096459
3932.6000000000604,428.5775482886396
3933.1500000000606,453.06654172563105
3933.7000000000608,503.27260045886624
3934.250000000061,578.2767617223819
3934.800000000061,741.387342424414
3935.3500000000613,917.433569342194
3935.9000000000615,1062.0849799807715
3936.4500000000617,1268.6358939873278
3937.000000000062,1333.6451469469569
3937.550000000062,1368.4068621169913
3938.100000000062,1479.2007931536127
3938.6500000000624,1456.4726257663763
3939.2000000000626,1427.4630390662455
3939.7500000000628,1459.3064355087288
3940.300000000063,1476.5780872504881
3940.850000000063,1422.1506526894802
3941.4000000000633,1389.4124071624524
3941.9500000000635,1367.714999747804
3942.5000000000637,1293.3744367152071
3943.050000000064,1273.9206884517027
3943.600000000064,1305.9943199736833
3944.150000000064,1309.8091914456052
3944.7000000000644,1329.0517332461304
3945.2500000000646,1348.0558293796767
3945.8000000000648,1380.8983498965085
3946.350000000065,1380.718089404475
3946.900000000065,1401.6401833894631
3947.4500000000653,1393.0312089816748
3948.0000000000655,1446.7298290471326
3948.5500000000657,1571.9413531050802
3949.100000000066,1552.6321849188143
3949.650000000066,1499.6675142467645
3950.200000000066,1588.5276572004261
3950.7500000000664,1500.4826429568307
3951.3000000000666,1364.8577535612224
3951.8500000000668,1334.0832551378803
3952.400000000067,1347.9542199448786
3952.950000000067,1479.0016913252646
3953.5000000000673,1620.1393699696334
3954.0500000000675,1689.345696765749
3954.6000000000677,1654.2663194462518
3955.150000000068,1601.7569195901085
3955.700000000068,1595.1000866671898
3956.250000000068,1619.996248250478
3956.8000000000684,1625.9577487005997
3957.3500000000686,1657.0259839160171
3957.9000000000688,1664.3741037658147
3958.450000000069,1685.2502632832527
3959.000000000069,1723.2485832442208
3959.5500000000693,1597.9058124163917
3960.1000000000695,1454.2111841308115
3960.6500000000697,1397.045598877671
3961.20000000007,1327.5204124672305
3961.75000000007,1348.424779901965
3962.30000000007,1392.633195549186
3962.8500000000704,1435.1694198850782
3963.4000000000706,1412.5091932165205
3963.9500000000708,1485.0918729286427
3964.500000000071,1480.1323168287206
3965.050000000071,1377.5575644510193
3965.6000000000713,1190.9893654326095
3966.1500000000715,966.8592877411565
3966.7000000000717,844.1960764522439
3967.250000000072,676.7178401793286
3967.800000000072,561.7261412275113
3968.350000000072,583.9769506408809
3968.9000000000724,726.6630877226805
3969.4500000000726,928.3647974708012
