wave,flux
3750.0,1134.4202487625375
3750.55,1206.3471898616356
3751.1000000000004,1175.3962164713798
3751.6500000000005,1188.963296169176
3752.2000000000007,1277.9187806370483
3752.750000000001,1282.07763443064
3753.300000000001,1249.0429651643174
3753.8500000000013,1150.8976835797143
3754.4000000000015,1059.1611779211778
3754.9500000000016,1151.3666025648918
3755.500000000002,1249.4841730534388
3756.050000000002,1301.034684267436
3756.600000000002,1353.1861235367705
3757.1500000000024,1379.709635205871
3757.7000000000025,1357.982795076584
3758.2500000000027,1335.0023109884694
3758.800000000003,1305.475444739148
3759.350000000003,1336.322353288292
3759.9000000000033,1406.513939219929
3760.4500000000035,1368.2858430364627
3761.0000000000036,1375.295052236073
3761.550000000004,1421.5862729319865
3762.100000000004,1486.8238587637934
3762.650000000004,1475.9419939469667
3763.2000000000044,1419.1062011261276
3763.7500000000045,1383.535396297098
3764.3000000000047,1424.761195107095
3764.850000000005,1449.0665301856343
3765.400000000005,1420.0139299266307
3765.9500000000053,1367.3354856929218
3766.5000000000055,1344.139109311102
3767.0500000000056,1307.5300638339954
3767.600000000006,1346.468951593517
3768.150000000006,1424.3902432463246
3768.700000000006,1424.3850079710537
3769.2500000000064,1324.2505406228581
3769.8000000000065,1265.4698833053926
3770.3500000000067,1158.3446457964385
3770.900000000007,1169.1855334748275
3771.450000000007,1204.9915629828542
3772.0000000000073,1129.930835535594
3772.5500000000075,1185.4144819029912
3773.1000000000076,1228.8020095224688
3773.650000000008,1190.964337363144
3774.200000000008,1212.1846980640416
3774.750000000008,1201.3821597811384
3775.3000000000084,1235.846637255853
3775.8500000000085,1328.413122660759
3776.4000000000087,1410.032769106942
3776.950000000009,1351.7456454408866
3777.500000000009,1384.0511439181332
3778.0500000000093,1388.4156299936164
3778.6000000000095,1366.73369601976
3779.1500000000096,1412.1919228959118
3779.70000000001,1498.6882094487005
3780.25000000001,1444.1765996612596
3780.80000000001,1369.9688558295459
3781.3500000000104,1404.4497540739862
3781.9000000000106,1408.3378820106932
3782.4500000000107,1400.8700537781274
3783.000000000011,1368.578569763931
3783.550000000011,1368.4099283490032
3784.1000000000113,1443.7456273658734
3784.6500000000115,1444.8893001871447
3785.2000000000116,1418.2128941860703
3785.750000000012,1490.6391298149724
3786.300000000012,1415.2451569562595
3786.850000000012,1391.7153755954237
3787.4000000000124,1450.9288802632273
3787.9500000000126,1420.5389315551574
3788.5000000000127,1378.4920702804625
3789.050000000013,1319.6675362231592
3789.600000000013,1315.1777177016256
3790.1500000000133,1301.3384728957658
3790.7000000000135,1265.9563913662273
3791.2500000000136,1265.3030674425886
3791.800000000014,1230.8655101658953
3792.350000000014,1226.1307389518747
3792.900000000014,1242.1425714251131
3793.4500000000144,1219.0722852883832
3794.0000000000146,1258.9112881882124
3794.5500000000147,1246.8258845282865
3795.100000000015,1174.0251226061018
3795.650000000015,1123.7112311412307
3796.2000000000153,1159.7909732288845
3796.7500000000155,1146.86941802257
3797.3000000000156,1087.0245641019242
3797.850000000016,1111.0394885882836
3798.400000000016,1133.1003900429232
3798.950000000016,1130.4037923162516
3799.5000000000164,1196.2272434501429
3800.0500000000166,1195.7591576035793
3800.6000000000167,1236.3838156807674
3801.150000000017,1327.152084711447
3801.700000000017,1326.4836808874281
3802.2500000000173,1337.4569004115474
3802.8000000000175,1297.8005054383752
3803.3500000000176,1264.2703296913976
3803.900000000018,1220.3100347008858
3804.450000000018,1242.1581429252997
3805.000000000018,1217.7337926194166
3805.5500000000184,1179.428326577266
3806.1000000000186,1195.6603995968926
3806.6500000000187,1193.4046786972908
3807.200000000019,1143.208260431487
3807.750000000019,1117.3635857711165
3808.3000000000193,1121.6000758292794
3808.8500000000195,1117.8577501962143
3809.4000000000196,1122.7845540214284
3809.95000000002,1124.8428262835437
3810.50000000002,1143.6447401558773
3811.05000000002,1150.2147447586708
3811.6000000000204,1252.4335441720764
3812.1500000000206,1217.5909531573302
3812.7000000000207,1186.5023329116038
3813.250000000021,1219.7627432838049
3813.800000000021,1163.602274759102
3814.3500000000213,1125.1884660464798
3814.9000000000215,1119.66372788515
3815.4500000000216,1071.7842463992301
3816.000000000022,1113.1765958741878
3816.550000000022,1053.3114832581032
3817.100000000022,1099.691662110747
3817.6500000000224,1082.323375167986
3818.2000000000226,1083.9246873138713
3818.7500000000227,1071.2264210441826
3819.300000000023,990.9348952126362
3819.850000000023,992.1757585556371
3820.4000000000233,1095.2663360275128
3820.9500000000235,1136.1379080730749
3821.5000000000236,1123.1716224905051
3822.050000000024,1144.347714166175
3822.600000000024,1158.1712300398208
3823.150000000024,1111.2133360591515
3823.7000000000244,994.5105654672882
3824.2500000000246,974.202048188825
3824.8000000000247,919.5840853945514
3825.350000000025,936.4371833825194
3825.900000000025,977.0071469209644
3826.4500000000253,990.13037688217
3827.0000000000255,1001.2980917419111
3827.5500000000256,1048.7972101629603
3828.100000000026,1043.6378196219844
3828.650000000026,1064.0919521933724
3829.200000000026,1043.703933791951
3829.7500000000264,995.1544296837943
3830.3000000000266,971.0555162347973
3830.8500000000267,987.838904615704
3831.400000000027,1025.0048657736759
3831.950000000027,987.5658955712195
3832.5000000000273,942.6559501194396
3833.0500000000275,967.9633254601298
3833.6000000000276,954.1743701616338
3834.150000000028,943.7701770935614
3834.700000000028,976.905298574638
3835.250000000028,935.2499096607105
3835.8000000000284,956.2828758403546
3836.3500000000286,976.0643040204181
3836.9000000000287,988.878899645493
3837.450000000029,953.5807255801325
3838.000000000029,1013.3883445418655
3838.5500000000293,995.2629109897305
3839.1000000000295,954.0962221743197
3839.6500000000296,981.5447120613501
3840.20000000003,1025.521569334705
3840.75000000003,1043.1432756961078
3841.30000000003,1020.3823466251797
3841.8500000000304,1008.3086404374045
3842.4000000000306,988.3692365408433
3842.9500000000307,951.7279144714555
3843.500000000031,964.7931295436549
3844.050000000031,916.3857935666342
3844.6000000000313,886.3553100098984
3845.1500000000315,892.5377451137837
3845.7000000000317,829.5080483661477
3846.250000000032,827.8095800397325
3846.800000000032,830.4454991891099
3847.350000000032,802.3643426056789
3847.9000000000324,792.5797950578328
3848.4500000000326,772.3568938116471
3849.0000000000327,754.5541199605764
3849.550000000033,722.4099701429255
3850.100000000033,704.068582296481
3850.6500000000333,740.7490540830629
3851.2000000000335,752.7600208295163
3851.7500000000337,829.1557060452744
3852.300000000034,792.7504395712072
3852.850000000034,747.9917531341869
3853.400000000034,699.657643415796
3853.9500000000344,694.592544729722
3854.5000000000346,783.8427363625512
3855.0500000000347,826.7670890022544
3855.600000000035,784.59677812014
3856.150000000035,824.3493966612064
3856.7000000000353,815.4176865616125
3857.2500000000355,730.4876220246204
